arn,reconciliation_date,settlement_date,value_date,merchant_date,working_days,calendar_days
24234282189000750782133,2022-07-14,2022-08-05,2022-08-05,2022-08-05,0,22
24234282174000590237295,2022-07-02,2022-07-21,2022-07-21,2022-07-21,0,19
24234282184000697165660,2022-07-09,2022-07-31,2022-08-01,2022-08-01,0,22
24234282188000738229455,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282185000709263221,2022-07-13,2022-08-01,2022-08-01,2022-08-01,0,19
24234282189000755085888,2022-07-27,2022-08-07,2022-08-08,2022-08-08,0,11
24234282171000559693432,2022-07-26,2022-07-28,2022-07-28,2022-07-28,0,2
24234282174000583134277,2022-07-09,2022-07-21,2022-07-21,2022-07-21,0,12
24234282175000597000182,2022-07-29,2022-07-31,2022-08-01,2022-08-01,0,2
24234282178000628723544,2022-07-07,2022-07-25,2022-07-25,2022-07-25,0,18
24234282180000648534844,2022-07-05,2022-07-27,2022-07-27,2022-07-27,0,22
24234282189000758833136,2022-07-16,2022-08-05,2022-08-05,2022-08-05,0,20
24234282172000565366006,2022-07-07,2022-07-19,2022-07-19,2022-07-19,0,12
24234282175000598853316,2022-07-09,2022-07-22,2022-07-22,2022-07-22,0,13
24234282180000651203915,2022-07-31,2022-08-02,2022-08-02,2022-08-02,0,2
24234282182000667156055,2022-07-07,2022-07-29,2022-07-29,2022-07-29,0,22
24234282174000593071568,2022-07-23,2022-07-25,2022-07-25,2022-07-25,0,2
24234282176000607095908,2022-07-26,2022-07-28,2022-07-28,2022-07-28,0,2
24234282180000645269634,2022-07-07,2022-07-27,2022-07-27,2022-07-27,0,20
24234282182000676072426,2022-07-09,2022-07-29,2022-07-29,2022-07-29,0,20
24234282172000569171949,2022-07-29,2022-07-31,2022-08-01,2022-08-01,0,2
24234282173000576733987,2022-07-17,2022-07-20,2022-07-20,2022-07-20,0,3
24234282175000596222381,2022-07-16,2022-07-22,2022-07-22,2022-07-22,0,6
24234282188000747759096,2022-07-20,2022-08-04,2022-08-04,2022-08-04,0,15
24234282185000709764665,2022-07-12,2022-08-01,2022-08-01,2022-08-01,0,20
24234282190000772240992,2022-07-19,2022-08-06,2022-08-08,2022-08-08,0,18
24234282185000712926244,2022-07-16,2022-08-02,2022-08-02,2022-08-02,0,17
24234282186000713057527,2022-07-12,2022-08-02,2022-08-02,2022-08-02,0,21
24234282188000738794508,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282180000646284657,2022-07-20,2022-07-27,2022-07-27,2022-07-27,0,7
24234282184000696985704,2022-07-08,2022-07-31,2022-08-01,2022-08-01,0,23
24234282184000701171043,2022-07-12,2022-08-01,2022-08-01,2022-08-01,0,20
24234282188000738175070,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282188000748007503,2022-07-23,2022-08-04,2022-08-04,2022-08-04,0,12
24234282189000756768193,2022-07-16,2022-08-05,2022-08-05,2022-08-05,0,20
24234282176000615027992,2022-07-06,2022-07-24,2022-07-25,2022-07-25,0,18
24234282182000671592634,2022-07-24,2022-07-29,2022-07-29,2022-07-29,0,5
24234282187000725303215,2022-07-12,2022-08-03,2022-08-03,2022-08-03,0,22
24234282188000744606290,2022-07-16,2022-08-04,2022-08-04,2022-08-04,0,19
24234282174000589462854,2022-07-01,2022-07-21,2022-07-21,2022-07-21,0,20
24234282186000725408676,2022-07-16,2022-08-03,2022-08-03,2022-08-03,0,18
24234282188000743926822,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282189000753459770,2022-07-20,2022-08-05,2022-08-05,2022-08-05,0,16
24234282173000572997586,2022-07-14,2022-07-20,2022-07-20,2022-07-20,0,6
24234282184000696576875,2022-07-07,2022-07-31,2022-08-01,2022-08-01,0,24
24234282185000707012224,2022-07-26,2022-08-01,2022-08-01,2022-08-01,0,6
24234282188000745971107,2022-07-16,2022-08-04,2022-08-04,2022-08-04,0,19
24234282189000757815175,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282190000759640529,2022-07-20,2022-08-07,2022-08-08,2022-08-08,0,18
24234282181000659262326,2022-07-13,2022-07-28,2022-07-28,2022-07-28,0,15
24234282188000738240320,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282188000746749965,2022-07-30,2022-08-04,2022-08-04,2022-08-04,0,5
24234282189000755400624,2022-07-23,2022-08-05,2022-08-05,2022-08-05,0,13
24234282184000697332625,2022-07-06,2022-07-31,2022-08-01,2022-08-01,0,25
24234282188000746164009,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282181000662389355,2022-07-16,2022-07-28,2022-07-28,2022-07-28,0,12
24234282175000599112720,2022-07-03,2022-07-22,2022-07-22,2022-07-22,0,19
24234282184000692058944,2022-07-12,2022-07-31,2022-08-01,2022-08-01,0,19
24234282186000725309759,2022-07-16,2022-08-03,2022-08-03,2022-08-03,0,18
24234282172000569688579,2022-07-09,2022-07-19,2022-07-19,2022-07-19,0,10
24234282173000579715635,2022-07-02,2022-07-20,2022-07-20,2022-07-20,0,18
24234282178000628731943,2022-07-14,2022-07-25,2022-07-25,2022-07-25,0,11
24234282186000717226540,2022-07-15,2022-08-02,2022-08-02,2022-08-02,0,18
24234282172000569785912,2022-07-16,2022-07-19,2022-07-19,2022-07-19,0,3
24234282173000576031572,2022-07-15,2022-07-20,2022-07-20,2022-07-20,0,5
24234282181000656001966,2022-07-16,2022-07-28,2022-07-28,2022-07-28,0,12
24234282183000685651052,2022-07-23,2022-07-30,2022-08-01,2022-08-01,0,7
24234282187000725693144,2022-07-16,2022-08-03,2022-08-03,2022-08-03,0,18
24234282189000750886744,2022-07-27,2022-08-05,2022-08-05,2022-08-05,0,9
24234282171000561291852,2022-07-17,2022-07-18,2022-07-18,2022-07-18,0,1
24234282177000616935382,2022-07-06,2022-07-24,2022-07-25,2022-07-25,0,18
24234282171000559929299,2022-07-09,2022-07-18,2022-07-18,2022-07-18,0,9
24234282188000745082129,2022-07-31,2022-08-04,2022-08-04,2022-08-04,0,4
24234282176000611187964,2022-07-08,2022-07-23,2022-07-25,2022-07-25,0,15
24234282182000674289766,2022-07-16,2022-07-29,2022-07-29,2022-07-29,0,13
24234282187000731971278,2022-07-12,2022-08-03,2022-08-03,2022-08-03,0,22
24234282190000771392828,2022-07-16,2022-08-06,2022-08-08,2022-08-08,0,21
24234282182000666938479,2022-07-16,2022-07-31,2022-08-01,2022-08-01,0,15
24234282182000673375673,2022-07-28,2022-07-29,2022-07-29,2022-07-29,0,1
24234282178000625861131,2022-07-20,2022-07-25,2022-07-25,2022-07-25,0,5
24234282180000650976099,2022-07-26,2022-07-27,2022-07-27,2022-07-27,0,1
24234282182000667620514,2022-07-08,2022-07-29,2022-07-29,2022-07-29,0,21
24234282189000757378604,2022-07-23,2022-08-05,2022-08-05,2022-08-05,0,13
24234282189000760088877,2022-07-30,2022-08-05,2022-08-05,2022-08-05,0,6
24234282190000760736548,2022-07-17,2022-08-05,2022-08-05,2022-08-05,0,19
24234282185000705515483,2022-07-12,2022-08-01,2022-08-01,2022-08-01,0,20
24234282187000732907420,2022-07-17,2022-08-03,2022-08-03,2022-08-03,0,17
24234282173000572626458,2022-07-15,2022-07-20,2022-07-20,2022-07-20,0,5
24234282175000593025712,2022-07-26,2022-07-28,2022-07-28,2022-07-28,0,2
24234282175000598339837,2022-07-07,2022-07-22,2022-07-22,2022-07-22,0,15
24234282175000598975242,2022-07-09,2022-07-22,2022-07-22,2022-07-22,0,13
24234282179000637548279,2022-07-19,2022-07-26,2022-07-26,2022-07-26,0,7
24234282180000646322150,2022-07-10,2022-07-27,2022-07-27,2022-07-27,0,17
24234282183000680188563,2022-07-09,2022-07-31,2022-08-01,2022-08-01,0,22
24234282184000701215691,2022-07-08,2022-08-01,2022-08-01,2022-08-01,0,24
24234282190000770867127,2022-07-12,2022-08-06,2022-08-08,2022-08-08,0,25
24234282183000684510531,2022-07-10,2022-07-31,2022-08-01,2022-08-01,0,21
24234282186000713144531,2022-07-12,2022-08-02,2022-08-02,2022-08-02,0,21
24234282190000763839562,2022-07-14,2022-08-06,2022-08-08,2022-08-08,0,23
24234282178000626924805,2022-07-14,2022-07-25,2022-07-25,2022-07-25,0,11
24234282179000634051962,2022-07-16,2022-07-26,2022-07-26,2022-07-26,0,10
24234282183000685551914,2022-07-09,2022-07-30,2022-08-01,2022-08-01,0,21
24234282175000596643560,2022-07-27,2022-07-29,2022-07-29,2022-07-29,0,2
24234282184000699460002,2022-07-13,2022-07-31,2022-08-01,2022-08-01,0,18
24234282185000710465773,2022-07-09,2022-08-01,2022-08-01,2022-08-01,0,23
24234282186000714392923,2022-07-30,2022-08-02,2022-08-02,2022-08-02,0,3
24234282189000759864320,2022-07-18,2022-08-05,2022-08-05,2022-08-05,0,18
24234282176000604985846,2022-07-07,2022-07-23,2022-07-25,2022-07-25,0,16
24234282174000589305665,2022-07-06,2022-07-21,2022-07-21,2022-07-21,0,15
24234282175000596214677,2022-07-05,2022-07-22,2022-07-22,2022-07-22,0,17
24234282187000729986544,2022-07-29,2022-08-03,2022-08-03,2022-08-03,0,5
24234282179000635046250,2022-07-06,2022-07-26,2022-07-26,2022-07-26,0,20
24234282188000738075544,2022-07-27,2022-08-04,2022-08-04,2022-08-04,0,8
24234282174000585724513,2022-07-01,2022-07-21,2022-07-21,2022-07-21,0,20
24234282174000586940597,2022-07-09,2022-07-21,2022-07-21,2022-07-21,0,12
24234282178000628375766,2022-07-16,2022-07-25,2022-07-25,2022-07-25,0,9
24234282179000640807167,2022-07-02,2022-07-26,2022-07-26,2022-07-26,0,24
24234282189000748030066,2022-07-15,2022-08-04,2022-08-04,2022-08-04,0,20
24234282172000569157500,2022-07-09,2022-07-19,2022-07-19,2022-07-19,0,10
24234282175000598956101,2022-07-01,2022-07-24,2022-07-25,2022-07-25,0,23
24234282177000620199876,2022-07-03,2022-07-24,2022-07-25,2022-07-25,0,21
24234282184000694807744,2022-07-25,2022-07-31,2022-08-01,2022-08-01,0,6
24234282174000585974126,2022-07-01,2022-07-21,2022-07-21,2022-07-21,0,20
24234282180000645882287,2022-07-08,2022-07-27,2022-07-27,2022-07-27,0,19
24234282185000703786102,2022-07-13,2022-08-01,2022-08-01,2022-08-01,0,19
24234282187000725422619,2022-07-14,2022-08-03,2022-08-03,2022-08-03,0,20
24234282190000763670413,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282173000579445241,2022-07-12,2022-07-20,2022-07-20,2022-07-20,0,8
24234282181000656869560,2022-07-07,2022-07-28,2022-07-28,2022-07-28,0,21
24234282188000742284744,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282175000598108455,2022-07-17,2022-07-22,2022-07-22,2022-07-22,0,5
24234282182000676614367,2022-07-20,2022-07-29,2022-07-29,2022-07-29,0,9
24234282183000688947127,2022-07-23,2022-07-30,2022-08-01,2022-08-01,0,7
24234282184000691404685,2022-07-20,2022-07-31,2022-08-01,2022-08-01,0,11
24234282184000701126088,2022-07-27,2022-08-01,2022-08-01,2022-08-01,0,5
24234282186000713992632,2022-07-10,2022-08-02,2022-08-02,2022-08-02,0,23
24234282180000644841367,2022-07-05,2022-07-27,2022-07-27,2022-07-27,0,22
24234282179000640863616,2022-07-06,2022-07-26,2022-07-26,2022-07-26,0,20
24234282186000719684498,2022-07-23,2022-08-02,2022-08-02,2022-08-02,0,10
24234282190000765828480,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282182000675929154,2022-07-14,2022-07-29,2022-07-29,2022-07-29,0,15
24234282183000679485954,2022-07-16,2022-07-31,2022-08-01,2022-08-01,0,15
24234282173000582099126,2022-07-28,2022-07-30,2022-08-01,2022-08-01,0,2
24234282177000615712410,2022-07-08,2022-07-24,2022-07-25,2022-07-25,0,16
24234282177000621592103,2022-07-06,2022-07-24,2022-07-25,2022-07-25,0,18
24234282179000637530251,2022-07-21,2022-07-26,2022-07-26,2022-07-26,0,5
24234282185000705496148,2022-07-24,2022-08-01,2022-08-01,2022-08-01,0,8
24234282188000737915237,2022-07-13,2022-08-04,2022-08-04,2022-08-04,0,22
24234282172000566685107,2022-07-29,2022-07-31,2022-08-01,2022-08-01,0,2
24234282178000625578941,2022-07-07,2022-07-25,2022-07-25,2022-07-25,0,18
24234282190000766119681,2022-07-31,2022-08-07,2022-08-08,2022-08-08,0,7
24234282176000612767509,2022-07-23,2022-07-25,2022-07-25,2022-07-25,0,2
24234282182000666928017,2022-07-12,2022-07-29,2022-07-29,2022-07-29,0,17
24234282186000725424889,2022-07-22,2022-08-03,2022-08-03,2022-08-03,0,12
24234282188000740688789,2022-07-20,2022-08-04,2022-08-04,2022-08-04,0,15
24234282177000623357364,2022-07-21,2022-07-25,2022-07-25,2022-07-25,0,4
24234282182000667830840,2022-07-19,2022-07-29,2022-07-29,2022-07-29,0,10
24234282189000750787959,2022-07-14,2022-08-05,2022-08-05,2022-08-05,0,22
24234282190000765302593,2022-07-26,2022-08-06,2022-08-08,2022-08-08,0,11
24234282172000564601973,2022-07-16,2022-07-19,2022-07-19,2022-07-19,0,3
24234282181000663673062,2022-07-26,2022-07-28,2022-07-28,2022-07-28,0,2
24234282187000727213131,2022-07-17,2022-08-03,2022-08-03,2022-08-03,0,17
24234282173000582144179,2022-07-07,2022-07-21,2022-07-21,2022-07-21,0,14
24234282179000638628104,2022-07-22,2022-07-26,2022-07-26,2022-07-26,0,4
24234282181000659420700,2022-07-20,2022-07-28,2022-07-28,2022-07-28,0,8
24234282186000719715029,2022-07-15,2022-08-02,2022-08-02,2022-08-02,0,18
24234282178000633225246,2022-07-03,2022-07-26,2022-07-26,2022-07-26,0,23
24234282180000648681223,2022-07-06,2022-07-27,2022-07-27,2022-07-27,0,21
24234282181000663761024,2022-07-17,2022-07-28,2022-07-28,2022-07-28,0,11
24234282177000620790260,2022-07-05,2022-07-24,2022-07-25,2022-07-25,0,19
24234282179000637615664,2022-07-03,2022-07-26,2022-07-26,2022-07-26,0,23
24234282185000706897849,2022-07-30,2022-08-01,2022-08-01,2022-08-01,0,2
24234282186000714291778,2022-07-20,2022-08-02,2022-08-02,2022-08-02,0,13
24234282187000727369248,2022-07-22,2022-08-03,2022-08-03,2022-08-03,0,12
24234282189000750789013,2022-07-20,2022-08-05,2022-08-05,2022-08-05,0,16
24234282186000717635302,2022-07-12,2022-08-02,2022-08-02,2022-08-02,0,21
24234282185000708104186,2022-07-23,2022-08-01,2022-08-01,2022-08-01,0,9
24234282186000719286385,2022-07-28,2022-08-02,2022-08-02,2022-08-02,0,5
24234282188000735279206,2022-07-09,2022-08-03,2022-08-03,2022-08-03,0,25
24234282189000757459834,2022-07-15,2022-08-05,2022-08-05,2022-08-05,0,21
24234282189000760625108,2022-07-14,2022-08-05,2022-08-05,2022-08-05,0,22
24234282173000581993055,2022-07-20,2022-07-21,2022-07-21,2022-07-21,0,1
24234282177000616680855,2022-07-01,2022-07-24,2022-07-25,2022-07-25,0,23
24234282177000617921167,2022-07-02,2022-07-24,2022-07-25,2022-07-25,0,22
24234282187000735351782,2022-07-19,2022-08-03,2022-08-03,2022-08-03,0,15
24234282179000638477437,2022-07-07,2022-07-26,2022-07-26,2022-07-26,0,19
24234282184000699235024,2022-07-07,2022-07-31,2022-08-01,2022-08-01,0,24
24234282186000716094121,2022-07-10,2022-08-02,2022-08-02,2022-08-02,0,23
24234282189000751975926,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282186000719018143,2022-07-20,2022-08-02,2022-08-02,2022-08-02,0,13
24234282189000758109487,2022-07-16,2022-08-05,2022-08-05,2022-08-05,0,20
24234282189000759931681,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282181000659501616,2022-07-22,2022-07-28,2022-07-28,2022-07-28,0,6
24234282183000679138397,2022-07-27,2022-07-30,2022-08-01,2022-08-01,0,3
24234282189000750960218,2022-07-26,2022-08-05,2022-08-05,2022-08-05,0,10
24234282187000731704547,2022-07-23,2022-08-03,2022-08-03,2022-08-03,0,11
24234282179000640830235,2022-07-14,2022-07-26,2022-07-26,2022-07-26,0,12
24234282188000738105044,2022-07-10,2022-08-04,2022-08-04,2022-08-04,0,25
24234282177000616495262,2022-07-19,2022-07-24,2022-07-25,2022-07-25,0,5
24234282184000693131559,2022-07-23,2022-07-31,2022-08-01,2022-08-01,0,8
24234282182000673033900,2022-07-25,2022-07-29,2022-07-29,2022-07-29,0,4
24234282183000688743005,2022-07-08,2022-07-30,2022-08-01,2022-08-01,0,22
24234282183000691424536,2022-07-09,2022-07-31,2022-08-01,2022-08-01,0,22
24234282185000708938211,2022-07-14,2022-08-01,2022-08-01,2022-08-01,0,18
24234282171000561137295,2022-07-06,2022-07-18,2022-07-18,2022-07-18,0,12
24234282174000587752686,2022-07-07,2022-07-21,2022-07-21,2022-07-21,0,14
24234282188000743357440,2022-07-18,2022-08-04,2022-08-04,2022-08-04,0,17
24234282188000747037436,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282172000565833245,2022-07-21,2022-07-23,2022-07-25,2022-07-25,0,2
24234282176000612386573,2022-07-06,2022-07-23,2022-07-25,2022-07-25,0,17
24234282178000630478996,2022-07-06,2022-07-25,2022-07-25,2022-07-25,0,19
24234282183000687947433,2022-07-24,2022-07-31,2022-08-01,2022-08-01,0,7
24234282188000738943378,2022-07-27,2022-08-04,2022-08-04,2022-08-04,0,8
24234282188000746609946,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282188000747171896,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282173000575795011,2022-07-02,2022-07-20,2022-07-20,2022-07-20,0,18
24234282178000624151401,2022-07-02,2022-07-25,2022-07-25,2022-07-25,0,23
24234282186000725444341,2022-07-14,2022-08-03,2022-08-03,2022-08-03,0,20
24234282190000760783490,2022-07-14,2022-08-05,2022-08-05,2022-08-05,0,22
24234282190000767619739,2022-07-16,2022-08-06,2022-08-08,2022-08-08,0,21
24234282185000709196744,2022-07-07,2022-08-01,2022-08-01,2022-08-01,0,25
24234282185000710291211,2022-07-12,2022-08-01,2022-08-01,2022-08-01,0,20
24234282190000760527699,2022-07-28,2022-08-05,2022-08-05,2022-08-05,0,8
24234282178000633208028,2022-07-13,2022-07-26,2022-07-26,2022-07-26,0,13
24234282179000636079045,2022-07-16,2022-07-26,2022-07-26,2022-07-26,0,10
24234282181000663029596,2022-07-07,2022-07-28,2022-07-28,2022-07-28,0,21
24234282188000743707321,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282190000769523681,2022-07-12,2022-08-06,2022-08-08,2022-08-08,0,25
24234282172000568376499,2022-07-03,2022-07-19,2022-07-19,2022-07-19,0,16
24234282180000654645252,2022-07-07,2022-07-28,2022-07-28,2022-07-28,0,21
24234282183000682658142,2022-07-05,2022-07-30,2022-08-01,2022-08-01,0,25
24234282188000744017225,2022-07-19,2022-08-04,2022-08-04,2022-08-04,0,16
24234282176000614931640,2022-07-06,2022-07-24,2022-07-25,2022-07-25,0,18
24234282181000662777450,2022-07-19,2022-07-28,2022-07-28,2022-07-28,0,9
24234282185000709573538,2022-07-29,2022-08-01,2022-08-01,2022-08-01,0,3
24234282172000569697661,2022-07-06,2022-07-19,2022-07-19,2022-07-19,0,13
24234282187000731129208,2022-07-12,2022-08-03,2022-08-03,2022-08-03,0,22
24234282190000759826904,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282174000586443642,2022-07-16,2022-07-21,2022-07-21,2022-07-21,0,5
24234282189000759910859,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282178000628222851,2022-07-16,2022-07-25,2022-07-25,2022-07-25,0,9
24234282190000760820813,2022-07-14,2022-08-05,2022-08-05,2022-08-05,0,22
24234282174000588825846,2022-07-01,2022-07-21,2022-07-21,2022-07-21,0,20
24234282189000756920224,2022-07-13,2022-08-05,2022-08-05,2022-08-05,0,23
24234282179000639064432,2022-07-06,2022-07-26,2022-07-26,2022-07-26,0,20
24234282185000702059469,2022-07-09,2022-08-01,2022-08-01,2022-08-01,0,23
24234282185000710091074,2022-07-15,2022-08-01,2022-08-01,2022-08-01,0,17
24234282173000572469958,2022-07-29,2022-07-31,2022-08-01,2022-08-01,0,2
24234282176000610973133,2022-07-02,2022-07-23,2022-07-25,2022-07-25,0,21
24234282184000691295976,2022-07-12,2022-07-31,2022-08-01,2022-08-01,0,19
24234282188000738456371,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282189000750729233,2022-07-30,2022-08-05,2022-08-05,2022-08-05,0,6
24234282190000764690220,2022-07-18,2022-08-06,2022-08-08,2022-08-08,0,19
24234282173000579167522,2022-07-12,2022-07-20,2022-07-20,2022-07-20,0,8
24234282179000643699074,2022-07-22,2022-07-27,2022-07-27,2022-07-27,0,5
24234282185000701217209,2022-07-12,2022-08-01,2022-08-01,2022-08-01,0,20
24234282188000748003775,2022-07-14,2022-08-04,2022-08-04,2022-08-04,0,21
24234282190000769509680,2022-07-28,2022-08-06,2022-08-08,2022-08-08,0,9
24234282175000598192772,2022-07-08,2022-07-24,2022-07-25,2022-07-25,0,16
24234282181000666797116,2022-07-09,2022-07-29,2022-07-29,2022-07-29,0,20
24234282189000755673576,2022-07-20,2022-08-05,2022-08-05,2022-08-05,0,16
24234282186000721337267,2022-07-10,2022-08-02,2022-08-02,2022-08-02,0,23
24234282186000722668884,2022-07-15,2022-08-02,2022-08-02,2022-08-02,0,18
24234282177000614883550,2022-07-06,2022-07-24,2022-07-25,2022-07-25,0,18
24234282182000674499480,2022-07-12,2022-07-29,2022-07-29,2022-07-29,0,17
24234282184000699103099,2022-07-14,2022-07-31,2022-08-01,2022-08-01,0,17
24234282189000752906037,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282189000760334099,2022-07-16,2022-08-05,2022-08-05,2022-08-05,0,20
24234282184000697309235,2022-07-17,2022-07-31,2022-08-01,2022-08-01,0,14
24234282190000759943758,2022-07-29,2022-08-05,2022-08-05,2022-08-05,0,7
24234282181000659995453,2022-07-07,2022-07-28,2022-07-28,2022-07-28,0,21
24234282186000713244596,2022-07-17,2022-08-02,2022-08-02,2022-08-02,0,16
24234282186000717177784,2022-07-26,2022-08-02,2022-08-02,2022-08-02,0,7
24234282171000561454641,2022-07-19,2022-07-21,2022-07-21,2022-07-21,0,2
24234282174000583666930,2022-07-08,2022-07-21,2022-07-21,2022-07-21,0,13
24234282177000620019603,2022-07-29,2022-07-31,2022-08-01,2022-08-01,0,2
24234282188000734259415,2022-07-16,2022-08-03,2022-08-03,2022-08-03,0,18
24234282176000608493615,2022-07-03,2022-07-24,2022-07-25,2022-07-25,0,21
24234282188000747005151,2022-07-16,2022-08-04,2022-08-04,2022-08-04,0,19
24234282190000769228844,2022-07-23,2022-08-06,2022-08-08,2022-08-08,0,14
24234282185000702842500,2022-07-10,2022-08-01,2022-08-01,2022-08-01,0,22
24234282188000745265690,2022-07-15,2022-08-04,2022-08-04,2022-08-04,0,20
24234282190000763822493,2022-07-20,2022-08-06,2022-08-08,2022-08-08,0,17
24234282172000567232297,2022-07-07,2022-07-19,2022-07-19,2022-07-19,0,12
24234282174000585489984,2022-07-30,2022-08-01,2022-08-01,2022-08-01,0,2
24234282183000688898247,2022-07-12,2022-07-30,2022-08-01,2022-08-01,0,18
24234282188000735437663,2022-07-16,2022-08-03,2022-08-03,2022-08-03,0,18
24234282172000568549723,2022-07-29,2022-07-31,2022-08-01,2022-08-01,0,2
24234282178000627220674,2022-07-05,2022-07-25,2022-07-25,2022-07-25,0,20
24234282188000738101936,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282188000746909551,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282190000759771613,2022-07-21,2022-08-05,2022-08-05,2022-08-05,0,15
24234282186000722017314,2022-07-12,2022-08-02,2022-08-02,2022-08-02,0,21
24234282172000571862535,2022-07-05,2022-07-20,2022-07-20,2022-07-20,0,15
24234282181000660516488,2022-07-19,2022-07-28,2022-07-28,2022-07-28,0,9
24234282183000688642413,2022-07-28,2022-07-30,2022-08-01,2022-08-01,0,2
24234282185000712946135,2022-07-16,2022-08-02,2022-08-02,2022-08-02,0,17
24234282188000746884036,2022-07-16,2022-08-04,2022-08-04,2022-08-04,0,19
24234282180000651445730,2022-07-06,2022-07-27,2022-07-27,2022-07-27,0,21
24234282181000662785016,2022-07-26,2022-07-28,2022-07-28,2022-07-28,0,2
24234282184000697396984,2022-07-09,2022-07-31,2022-08-01,2022-08-01,0,22
24234282184000697949816,2022-07-07,2022-07-31,2022-08-01,2022-08-01,0,24
24234282186000719682591,2022-07-09,2022-08-02,2022-08-02,2022-08-02,0,24
24234282187000734310110,2022-07-12,2022-08-03,2022-08-03,2022-08-03,0,22
24234282188000737994448,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282188000748034390,2022-07-17,2022-08-04,2022-08-04,2022-08-04,0,18
24234282177000621457067,2022-07-01,2022-07-24,2022-07-25,2022-07-25,0,23
24234282184000699393831,2022-07-16,2022-07-31,2022-08-01,2022-08-01,0,15
24234282188000733895219,2022-07-19,2022-08-03,2022-08-03,2022-08-03,0,15
24234282187000729314861,2022-07-22,2022-08-03,2022-08-03,2022-08-03,0,12
24234282173000579970016,2022-07-15,2022-07-20,2022-07-20,2022-07-20,0,5
24234282183000688955237,2022-07-16,2022-07-31,2022-08-01,2022-08-01,0,15
24234282190000764799047,2022-07-18,2022-08-06,2022-08-08,2022-08-08,0,19
24234282176000615210077,2022-07-05,2022-07-24,2022-07-25,2022-07-25,0,19
24234282179000641167769,2022-07-02,2022-07-26,2022-07-26,2022-07-26,0,24
24234282184000698669975,2022-07-25,2022-07-31,2022-08-01,2022-08-01,0,6
24234282185000705415734,2022-07-09,2022-08-01,2022-08-01,2022-08-01,0,23
24234282187000729297900,2022-07-16,2022-08-03,2022-08-03,2022-08-03,0,18
24234282181000657700269,2022-07-24,2022-07-28,2022-07-28,2022-07-28,0,4
24234282185000705527991,2022-07-24,2022-08-01,2022-08-01,2022-08-01,0,8
24234282187000726120014,2022-07-15,2022-08-03,2022-08-03,2022-08-03,0,19
24234282173000581968453,2022-07-03,2022-07-21,2022-07-21,2022-07-21,0,18
24234282179000634969304,2022-07-08,2022-07-26,2022-07-26,2022-07-26,0,18
24234282177000620311638,2022-07-03,2022-07-24,2022-07-25,2022-07-25,0,21
24234282180000650016037,2022-07-05,2022-07-27,2022-07-27,2022-07-27,0,22
24234282174000589333360,2022-07-05,2022-07-21,2022-07-21,2022-07-21,0,16
24234282175000598296342,2022-07-02,2022-07-24,2022-07-25,2022-07-25,0,22
24234282176000610587933,2022-07-20,2022-07-24,2022-07-25,2022-07-25,0,4
24234282188000734767490,2022-07-26,2022-08-03,2022-08-03,2022-08-03,0,8
24234282188000743153930,2022-07-13,2022-08-04,2022-08-04,2022-08-04,0,22
24234282189000750922424,2022-07-17,2022-08-07,2022-08-08,2022-08-08,0,21
24234282172000564973901,2022-07-07,2022-07-19,2022-07-19,2022-07-19,0,12
24234282172000567826155,2022-07-03,2022-07-19,2022-07-19,2022-07-19,0,16
24234282172000569155975,2022-07-10,2022-07-19,2022-07-19,2022-07-19,0,9
24234282173000577505624,2022-07-07,2022-07-20,2022-07-20,2022-07-20,0,13
24234282182000674795572,2022-07-16,2022-07-31,2022-08-01,2022-08-01,0,15
24234282184000698962099,2022-07-31,2022-08-01,2022-08-01,2022-08-01,0,1
24234282188000745135810,2022-07-20,2022-08-04,2022-08-04,2022-08-04,0,15
24234282175000600975966,2022-07-16,2022-07-22,2022-07-22,2022-07-22,0,6
24234282188000741344424,2022-07-21,2022-08-04,2022-08-04,2022-08-04,0,14
